CNT,gender,immigrant_status,belonging,math_anxiety,parent_edu,parent_occ,ict_resources,ses,math_score,ses_quartile,country
ARE,Female,1.0,-0.6993,0.6387,10.0,63.03,2.517,0.6702,434.71799999999996,Q4 (Highest),UAE
ARE,Female,1.0,-0.4867,0.8918,9.0,88.7,-0.27,0.6148,397.54789999999997,Q4 (Highest),UAE
ARE,Female,2.0,-0.3542,,7.0,75.54,0.6362,-0.0398,467.01030000000003,Q2,UAE
ARE,Male,3.0,-0.2482,0.4252,10.0,79.05,-0.3285,0.8619,598.6719999999999,Q4 (Highest),UAE
ARE,Male,2.0,-0.338,0.133,9.0,71.39,1.2447,0.8789,605.3416,Q4 (Highest),UAE
ARE,Male,,-1.391,-2.3755,7.0,63.03,-1.7787,-0.4901,377.6631,Q2,UAE
ARE,Female,1.0,0.063,0.7774,10.0,78.86,2.0225,1.4117,440.14639999999997,Q4 (Highest),UAE
ARE,Male,1.0,0.2148,-0.0575,10.0,75.54,-1.7465,0.168,362.9278,Q3,UAE
ARE,Male,,-1.0038,-0.5006,10.0,,0.0227,-0.0699,312.07980000000003,Q2,UAE
ARE,Female,3.0,-0.1484,0.1031,8.0,73.71,-1.1169,0.2631,420.08009999999996,Q3,UAE
ARE,Male,3.0,0.3368,-0.2885,8.0,81.92,1.6587,0.9647,669.1943,Q4 (Highest),UAE
ARE,Male,1.0,-0.0398,-0.2885,9.0,17.0,2.6658,0.0195,323.20140000000004,Q3,UAE
ARE,Male,1.0,0.3054,,10.0,88.7,-0.785,0.8382,368.533,Q4 (Highest),UAE
ARE,Female,1.0,0.3787,,5.0,70.5,-0.7089,-0.4054,567.8605000000001,Q2,UAE
ARE,Male,3.0,-0.6065,0.6566,5.0,65.12,-0.2545,-0.494,443.4354,Q2,UAE
ARE,Female,1.0,0.6428,-0.3744,9.0,75.5,2.8958,1.0816,310.7918000000001,Q4 (Highest),UAE
ARE,Male,1.0,0.4163,-2.3945,9.0,75.54,0.674,0.4495,419.2095000000001,Q3,UAE
ARE,Male,1.0,0.3479,-0.3794,7.0,79.05,0.3628,0.5355,493.674,Q3,UAE
ARE,Male,3.0,-0.0349,0.1031,10.0,65.12,0.0958,0.5879,404.26709999999997,Q4 (Highest),UAE
ARE,Male,,,,8.0,,-0.4072,-0.339,327.5946,Q2,UAE
ARE,Female,1.0,-0.6659,0.4252,9.0,48.1,-0.2542,-0.2445,331.2384,Q2,UAE
ARE,Male,,-0.9767,1.2918,10.0,75.54,-0.6737,0.315,424.2389,Q3,UAE
ARE,Female,2.0,0.4986,-0.4577,9.0,76.65,-0.3839,0.349,551.2133,Q3,UAE
ARE,Female,1.0,-0.6208,0.6566,10.0,17.0,2.5092,0.3807,369.6532,Q3,UAE
ARE,Male,3.0,-1.3792,,10.0,88.7,1.4148,0.9812,501.7415,Q4 (Highest),UAE
ARE,Female,2.0,0.5159,-2.3558,2.0,68.54,0.0782,-1.2816,389.48109999999997,Q1 (Lowest),UAE
ARE,Female,3.0,-0.338,-1.6741,9.0,71.39,2.0225,1.2777,627.9961999999999,Q4 (Highest),UAE
ARE,Male,3.0,2.7562,0.4252,5.0,57.64,-0.5082,-0.5797,438.34439999999995,Q2,UAE
ARE,Male,3.0,0.7356,-2.249,9.0,86.72,0.4858,0.9915,562.2421,Q4 (Highest),UAE
ARE,Female,1.0,-3.2564,0.6566,10.0,85.41,3.1558,1.5477,384.5731,Q4 (Highest),UAE
ARE,Female,1.0,-0.9199,0.7889,1.0,17.0,0.2101,-2.7429,365.5006,Q1 (Lowest),UAE
ARE,Female,1.0,-0.3261,-0.4577,7.0,51.25,1.1895,-0.0192,383.73109999999997,Q3,UAE
ARE,Female,,-0.3485,-0.0423,10.0,75.54,-0.2152,0.2857,425.7963999999999,Q3,UAE
ARE,Female,3.0,-0.3485,-0.7447,3.0,57.64,1.2365,-0.6334,531.3824,Q2,UAE
ARE,Male,1.0,-0.3261,-0.508,7.0,29.18,-0.464,-0.9841,267.85679999999996,Q2,UAE
ARE,Male,1.0,-0.6898,-0.1371,5.0,,-0.2,-1.3924,308.0469,Q1 (Lowest),UAE
ARE,Female,1.0,-0.624,0.6647,5.0,51.25,0.7936,-0.5941,387.8809,Q2,UAE
ARE,Male,1.0,,-0.0575,10.0,74.66,0.4688,0.7056,303.5334000000001,Q4 (Highest),UAE
ARE,Male,3.0,-1.2292,-2.249,9.0,84.14,2.1664,1.0583,638.8887,Q4 (Highest),UAE
ARE,Male,3.0,-0.4514,1.4533,10.0,70.34,-0.8507,0.2368,415.47259999999994,Q3,UAE
ARE,Male,,-0.471,-1.6297,9.0,17.0,1.0677,-0.4989,553.1027,Q2,UAE
ARE,Male,,-0.8981,-0.3744,9.0,,3.6773,0.9961,422.25870000000003,Q4 (Highest),UAE
ARE,Female,1.0,-0.536,0.133,10.0,51.25,1.1042,0.138,333.2143,Q3,UAE
ARE,Female,3.0,0.3696,-0.5191,8.0,72.24,0.5604,0.3082,440.87330000000003,Q3,UAE
ARE,Male,1.0,-0.2482,0.3378,6.0,17.0,0.6362,-1.4378,293.6836,Q1 (Lowest),UAE
ARE,Female,2.0,-1.1839,,8.0,88.7,0.5439,0.9599,449.12919999999997,Q4 (Highest),UAE
ARE,Male,1.0,-1.3382,2.5078,9.0,65.01,0.5804,0.3687,310.7623,Q3,UAE
ARE,Female,,,,,,-0.6495,,329.6482,,UAE
ARE,Male,,,,,,,,434.6366,,UAE
ARE,Male,3.0,-0.9618,-2.382,9.0,82.41,-0.5542,0.6906,564.0878,Q4 (Highest),UAE
ARE,Female,3.0,0.5625,,10.0,86.72,2.1224,1.2089,371.0144,Q4 (Highest),UAE
ARE,Male,1.0,-0.3128,-0.2704,9.0,82.31,1.1225,0.6801,566.7424,Q4 (Highest),UAE
ARE,Female,2.0,-0.3261,1.4533,10.0,71.45,-0.3917,0.3535,449.4081,Q3,UAE
ARE,Female,2.0,-0.6353,-0.3744,8.0,75.5,-0.8053,0.2514,338.8592,Q3,UAE
ARE,Female,3.0,-0.3485,-1.2756,9.0,80.75,0.7301,0.6277,642.6011,Q4 (Highest),UAE
ARE,Male,1.0,0.335,,8.0,17.0,0.7333,-0.2966,442.12729999999993,Q2,UAE
ARE,Female,3.0,-0.0373,0.3378,7.0,71.55,-0.9235,-0.2644,415.65250000000003,Q2,UAE
ARE,Male,1.0,2.7562,-0.5006,10.0,86.72,1.5023,1.301,489.5784,Q4 (Highest),UAE
ARE,Male,2.0,-0.9024,-0.3794,5.0,51.25,1.2017,-0.58,333.8935,Q2,UAE
ARE,Male,1.0,0.314,-0.2758,9.0,17.0,1.0113,-0.7137,462.40779999999995,Q2,UAE
ARE,Female,3.0,-0.4861,0.1031,10.0,73.71,0.9888,0.6264,464.5816000000001,Q4 (Highest),UAE
ARE,Female,,,,,,,,367.33860000000004,,UAE
ARE,Male,1.0,0.0311,0.067,7.0,63.03,0.2304,-0.2114,411.1915,Q2,UAE
ARE,Male,3.0,-1.0738,,5.0,,-0.8395,-0.7699,341.1064,Q2,UAE
ARE,Male,3.0,-0.7615,0.7774,10.0,70.34,-2.0363,0.2359,269.1042,Q3,UAE
ARE,Female,1.0,0.6428,-0.9877,5.0,65.12,0.3655,-0.6101,399.57969999999995,Q2,UAE
ARE,Female,3.0,-0.4375,0.6387,9.0,65.12,2.0468,0.6779,582.1553000000001,Q4 (Highest),UAE
ARE,Female,1.0,-0.7883,-0.1371,9.0,70.5,1.6973,0.6192,423.43289999999996,Q4 (Highest),UAE
ARE,Female,3.0,-0.6165,2.6149,9.0,79.74,-0.1413,0.6963,411.73510000000005,Q4 (Highest),UAE
ARE,Female,1.0,-0.6546,1.0161,7.0,71.45,0.683,0.29,471.547,Q3,UAE
ARE,Female,3.0,-0.1543,-0.5006,9.0,81.4,0.907,0.6968,503.84319999999997,Q4 (Highest),UAE
ARE,Female,1.0,0.5159,0.3378,5.0,51.5,1.6198,-0.4774,375.2048,Q2,UAE
ARE,Male,,,,,,,,338.9516,,UAE
ARE,Male,1.0,2.4581,-2.382,10.0,88.31,1.2337,0.8731,484.3701000000001,Q4 (Highest),UAE
ARE,Male,,-0.826,-0.0157,10.0,88.7,0.5022,0.7877,323.2951999999999,Q4 (Highest),UAE
ARE,Male,1.0,-0.0848,,10.0,,1.9637,0.7729,433.2573000000001,Q4 (Highest),UAE
ARE,Male,,-0.1934,,10.0,,2.4629,0.6333,344.66920000000005,Q4 (Highest),UAE
ARE,Female,1.0,0.1341,0.1931,8.0,88.7,3.139,2.3592,469.812,Q4 (Highest),UAE
ARE,Female,1.0,-0.8868,-0.5191,10.0,24.53,-0.6144,-0.2856,328.007,Q2,UAE
ARE,Male,1.0,1.4872,1.4193,10.0,72.24,1.8138,1.0158,328.6012,Q4 (Highest),UAE
ARE,Male,1.0,0.5274,,5.0,,0.6187,-0.6028,359.04159999999996,Q2,UAE
ARE,Female,1.0,-0.1666,0.6387,10.0,17.0,1.9741,-0.1869,384.2037,Q2,UAE
ARE,Male,3.0,-0.0737,-0.0575,10.0,77.1,0.6669,0.528,455.4282,Q3,UAE
ARE,Female,3.0,0.2237,0.6387,3.0,71.55,0.2101,-1.0374,400.28869999999995,Q2,UAE
ARE,Male,3.0,2.7562,-0.3744,8.0,75.13,1.6328,0.6227,618.3971,Q4 (Highest),UAE
ARE,Male,2.0,-0.3485,-0.3744,7.0,71.45,1.7857,0.686,536.1171,Q4 (Highest),UAE
ARE,Male,3.0,2.1143,-0.7447,9.0,75.54,0.1652,0.3837,551.6635,Q3,UAE
ARE,Female,1.0,0.3142,0.905,8.0,51.5,-0.9584,-0.245,359.42300000000006,Q2,UAE
ARE,Male,,,,,,,,375.6906,,UAE
ARE,Female,3.0,-0.271,-0.0423,4.0,,-2.0639,-1.1883,308.1119,Q1 (Lowest),UAE
ARE,Female,3.0,2.1143,0.7889,10.0,75.54,1.089,0.5096,370.0396,Q3,UAE
ARE,Female,3.0,-1.1259,0.8757,6.0,68.7,-0.21,-0.6832,488.6284999999999,Q2,UAE
ARE,Male,,,,,,,,356.77819999999997,,UAE
ARE,Male,,,0.6566,7.0,,2.8267,0.7569,330.89340000000004,Q4 (Highest),UAE
ARE,Female,,-1.2358,2.6109,10.0,17.0,-0.8325,-0.889,272.63890000000004,Q2,UAE
ARE,Female,1.0,-0.8806,0.5653,10.0,88.7,0.6957,1.0822,432.0246,Q4 (Highest),UAE
ARE,Female,2.0,0.7639,-2.382,8.0,75.5,1.4473,1.1629,533.8009,Q4 (Highest),UAE
ARE,Male,1.0,-0.7352,-0.3794,9.0,88.7,2.362,1.6736,427.6151,Q4 (Highest),UAE
ARE,Female,2.0,-0.8792,0.1931,8.0,57.64,1.108,0.4865,547.1461999999999,Q3,UAE
ARE,Male,3.0,0.7639,,10.0,,-0.9087,0.0102,315.4484,Q3,UAE
ARE,Female,3.0,0.5364,2.5078,9.0,75.54,1.6577,1.1381,392.6734,Q4 (Highest),UAE
ARE,Male,,,0.3025,4.0,41.27,-0.21,-1.2732,430.9098,Q1 (Lowest),UAE
ARE,Male,3.0,-0.4861,0.3729,10.0,85.41,0.0497,0.8418,513.3287,Q4 (Highest),UAE
ARE,Female,3.0,-0.4901,-0.508,8.0,79.05,-1.2932,0.301,357.70220000000006,Q3,UAE
ARE,Female,1.0,-1.5884,2.6149,5.0,48.13,0.9084,-0.7268,408.19399999999996,Q2,UAE
ARE,Female,,,,,,,,334.93279999999993,,UAE
ARE,Male,,,,,,,,311.9440000000001,,UAE
ARE,Female,3.0,-0.3485,-0.2045,9.0,88.7,0.2866,0.7055,691.4558,Q4 (Highest),UAE
ARE,Female,1.0,-1.4042,1.9128,5.0,62.39,1.0048,-0.2417,357.37080000000003,Q2,UAE
ARE,Female,1.0,-1.1199,-2.3945,5.0,29.18,0.6083,-1.0946,461.5263999999999,Q1 (Lowest),UAE
ARE,Female,2.0,-0.3261,-0.5191,10.0,73.91,0.0772,0.3737,446.74120000000005,Q3,UAE
ARE,Female,1.0,-1.0437,0.133,10.0,51.25,1.6812,0.4873,480.7001,Q3,UAE
ARE,Male,,,,,,,,450.12210000000005,,UAE
ARE,Female,3.0,-0.0397,-0.0575,9.0,82.41,0.0708,0.4656,487.0556,Q3,UAE
ARE,Female,1.0,-0.3542,2.5078,10.0,88.7,2.513,1.1277,357.35670000000005,Q4 (Highest),UAE
ARE,Male,1.0,2.4581,0.051,5.0,73.71,-0.3489,-0.3148,470.97940000000006,Q2,UAE
ARE,Female,2.0,1.428,-0.5006,10.0,75.54,-0.4405,0.3415,444.86850000000004,Q3,UAE
ARE,Female,3.0,-0.7788,,9.0,65.12,-0.6922,0.1643,336.58260000000007,Q3,UAE
ARE,Male,1.0,2.7562,2.635,5.0,17.0,1.1171,-1.1324,366.88160000000005,Q1 (Lowest),UAE
ARE,Male,1.0,-0.5391,2.6149,10.0,,2.2185,2.0613,323.7658,Q4 (Highest),UAE
ARE,Male,2.0,-0.2786,0.905,10.0,82.41,-1.4713,0.301,452.66330000000005,Q3,UAE
ARE,Male,1.0,-0.9209,0.7889,10.0,75.5,0.6514,0.938,311.0457,Q4 (Highest),UAE
ARE,Female,1.0,0.1742,,10.0,,1.3275,0.685,321.8482,Q4 (Highest),UAE
ARE,Male,,,,,,,,370.1219,,UAE
ARE,Male,1.0,-2.0419,-0.508,9.0,35.34,-0.9426,-0.179,405.2328,Q2,UAE
ARE,Female,1.0,-0.7256,0.133,10.0,75.54,2.7006,1.1427,470.08630000000005,Q4 (Highest),UAE
ARE,Female,1.0,-0.0367,-0.1172,5.0,51.5,1.1439,-0.5551,386.492,Q2,UAE
ARE,Male,3.0,-0.3261,-0.3744,10.0,85.41,0.0163,0.7354,421.2273,Q4 (Highest),UAE
ARE,Male,,-1.0597,2.6109,10.0,88.7,2.2334,1.1859,311.6281,Q4 (Highest),UAE
ARE,Male,1.0,-0.5964,2.6109,6.0,75.54,-0.7669,-0.4928,308.4737,Q2,UAE
ARE,Female,3.0,-0.2482,-0.4577,9.0,80.75,2.0768,1.2095,628.8057,Q4 (Highest),UAE
ARE,Male,,-1.7265,,3.0,63.03,-2.3542,-1.8612,327.71569999999997,Q1 (Lowest),UAE
ARE,Male,3.0,1.0491,-0.3744,9.0,78.69,-0.2863,0.5744,515.5352,Q3,UAE
ARE,Female,1.0,-0.3261,-0.3794,5.0,65.12,-0.9584,-0.6149,345.8412,Q2,UAE
ARE,Male,1.0,-0.3485,,8.0,88.31,-0.9567,0.2273,507.92429999999996,Q3,UAE
ARE,Female,1.0,-1.2455,0.7889,10.0,51.5,-1.8257,-0.5984,319.447,Q2,UAE
ARE,Female,1.0,-0.9674,2.635,10.0,51.25,1.2554,0.1985,349.02070000000003,Q3,UAE
ARE,Male,1.0,-0.338,0.1748,10.0,86.72,0.4871,1.3142,403.89559999999994,Q4 (Highest),UAE
ARE,Male,1.0,-0.642,0.429,10.0,88.7,2.7614,1.4255,492.5963,Q4 (Highest),UAE
ARE,Male,1.0,-1.1175,-2.3868,10.0,,0.4218,0.2656,275.38569999999993,Q3,UAE
ARE,Female,,-1.4008,1.2595,10.0,17.0,0.0406,-0.3,307.2515,Q2,UAE
ARE,Male,3.0,0.6428,-1.299,5.0,73.71,-2.3821,-0.995,310.25,Q2,UAE
ARE,Female,1.0,0.1315,0.4067,10.0,17.0,3.139,0.2614,438.9460000000001,Q3,UAE
ARE,Female,,-0.8048,2.5078,10.0,71.39,0.2193,0.8111,303.64050000000003,Q4 (Highest),UAE
ARE,Female,3.0,-1.1652,-2.3558,9.0,76.49,-0.3489,0.6431,592.1534999999999,Q4 (Highest),UAE
ARE,Male,2.0,0.7289,-0.0575,5.0,68.54,0.3285,-0.0563,535.8675000000001,Q2,UAE
ARE,Male,1.0,,,4.0,29.18,-0.7039,-0.4484,303.0424,Q2,UAE
ARE,Male,,,,9.0,,-0.298,0.8382,285.35709999999995,Q4 (Highest),UAE
ARE,Female,1.0,0.7289,0.4252,4.0,51.5,1.6977,-0.321,351.6353,Q2,UAE
ARE,Male,,,,3.0,,-2.2808,-2.7576,168.156,Q1 (Lowest),UAE
ARE,Female,1.0,-1.0572,1.1287,7.0,51.25,2.095,-0.1245,360.91880000000003,Q2,UAE
ARE,Female,3.0,-0.4861,0.602,10.0,68.88,2.0129,1.1429,541.0545,Q4 (Highest),UAE
ARE,Male,,-1.1202,,10.0,,-1.0535,0.8014,315.1655,Q4 (Highest),UAE
ARE,Male,1.0,0.3902,0.3025,1.0,72.24,-1.9238,-2.3518,292.88989999999995,Q1 (Lowest),UAE
ARE,Male,2.0,0.7286,-0.0575,9.0,75.5,1.4722,0.9843,496.75169999999997,Q4 (Highest),UAE
ARE,Female,2.0,0.7639,0.5653,5.0,72.24,-1.3249,-0.7121,379.03100000000006,Q2,UAE
ARE,Female,1.0,0.7289,0.6387,10.0,63.03,1.3648,0.6028,330.32910000000004,Q4 (Highest),UAE
ARE,Female,3.0,0.7716,-0.3794,10.0,72.24,-0.796,0.1992,441.6492999999999,Q3,UAE
ARE,Female,1.0,-1.3857,-0.2045,9.0,66.42,5.248,1.5316,363.2905,Q4 (Highest),UAE
ARE,Female,3.0,-0.9402,0.429,9.0,76.65,1.8895,1.0344,617.1441,Q4 (Highest),UAE
ARE,Male,3.0,0.7639,-0.5191,,72.24,0.7333,1.4375,410.08050000000003,Q4 (Highest),UAE
ARE,Male,,,,,,,,464.9258,,UAE
ARE,Male,2.0,2.4581,-2.3945,9.0,82.41,-0.5039,0.5756,555.483,Q3,UAE
ARE,Female,,-0.6067,0.8918,5.0,48.1,-0.7629,-1.0269,361.20200000000006,Q2,UAE
ARE,Male,,,,,,,,381.2661,,UAE
ARE,Female,,,,,,,,393.24979999999994,,UAE
ARE,Female,1.0,-0.7838,0.3025,10.0,86.72,1.1171,0.5032,439.86,Q3,UAE
ARE,Female,3.0,-0.8709,0.1932,6.0,72.24,0.8008,0.1931,490.20740000000006,Q3,UAE
ARE,Male,1.0,0.5768,-0.508,8.0,51.5,1.3983,0.2875,446.43499999999995,Q3,UAE
ARE,Male,3.0,1.1314,-1.5486,8.0,76.65,-0.7415,0.1407,533.7395,Q3,UAE
ARE,Female,1.0,-0.6208,0.133,9.0,86.72,3.8155,2.0847,457.68629999999996,Q4 (Highest),UAE
ARE,Female,3.0,-1.5184,0.6566,9.0,70.34,1.2578,0.5922,536.1861,Q4 (Highest),UAE
ARE,Female,1.0,-0.1627,0.429,9.0,60.92,1.1682,0.6343,378.26529999999997,Q4 (Highest),UAE
ARE,Female,2.0,-0.6048,0.8757,7.0,75.54,1.4889,0.4097,422.28100000000006,Q3,UAE
ARE,Male,2.0,0.3249,0.7774,9.0,75.5,0.7575,0.606,416.10609999999997,Q4 (Highest),UAE
ARE,Female,1.0,0.1742,1.1606,7.0,51.5,0.0376,-0.2533,449.24309999999997,Q2,UAE
ARE,Male,3.0,-1.111,0.7889,9.0,72.24,-0.3443,0.4297,497.3836,Q3,UAE
ARE,Female,1.0,-0.7797,-0.5006,10.0,88.7,-1.2974,0.608,448.5778,Q4 (Highest),UAE
ARE,Male,2.0,-0.4425,-1.6297,8.0,79.74,-0.1792,0.3538,545.8556,Q3,UAE
ARE,Male,3.0,-0.4986,0.8251,10.0,62.45,0.9916,0.7014,580.7342000000001,Q4 (Highest),UAE
ARE,Female,1.0,-1.5976,-2.3558,9.0,85.41,1.3634,1.3002,516.2023000000002,Q4 (Highest),UAE
ARE,Female,1.0,-0.3485,0.6387,9.0,75.54,2.0156,0.9735,364.61280000000005,Q4 (Highest),UAE
ARE,Female,2.0,0.8759,0.602,7.0,75.54,0.6391,0.2784,499.10029999999995,Q3,UAE
ARE,Male,3.0,0.3787,-0.0575,9.0,48.1,0.5956,-0.173,608.5269000000001,Q2,UAE
ARE,Male,3.0,0.0271,0.4252,8.0,65.12,0.3628,0.3159,644.826,Q3,UAE
ARE,Female,2.0,-0.4876,-2.249,5.0,51.5,-0.51,-0.8755,409.4918,Q2,UAE
ARE,Female,,-1.0825,0.7889,10.0,17.0,-1.6572,-1.3169,257.8165,Q1 (Lowest),UAE
ARE,Male,1.0,-0.7532,1.8028,8.0,72.24,1.8103,1.0624,520.2986999999999,Q4 (Highest),UAE
ARE,Male,2.0,1.0491,-0.6243,9.0,70.09,1.4144,0.7592,630.7271000000001,Q4 (Highest),UAE
ARE,Female,,,,,,,,308.6336,,UAE
ARE,Male,1.0,-0.7913,,10.0,46.38,1.1451,-0.0884,307.3875,Q2,UAE
ARE,Male,3.0,-0.0602,0.4252,9.0,79.05,0.9462,1.1982,478.86379999999997,Q4 (Highest),UAE
ARE,Female,3.0,2.7474,-0.1371,8.0,72.3,0.0342,0.2249,444.87120000000004,Q3,UAE
ARE,Male,3.0,0.6428,-0.3794,10.0,29.18,-1.0811,-0.5469,324.56280000000004,Q2,UAE
ARE,Female,3.0,-1.1377,-2.249,6.0,76.65,-0.269,-0.4708,327.715,Q2,UAE
ARE,Male,3.0,0.9614,0.4252,10.0,65.12,-0.9913,0.0023,473.1741,Q3,UAE
ARE,Female,1.0,0.7563,-0.638,8.0,51.25,2.1962,0.6219,455.53550000000007,Q4 (Highest),UAE
ARE,Male,1.0,-1.2076,0.133,5.0,,-5.0283,-1.6827,288.56809999999996,Q1 (Lowest),UAE
ARE,Female,3.0,-0.7553,-0.0394,9.0,88.7,1.0378,1.1693,649.9711000000001,Q4 (Highest),UAE
ARE,Male,1.0,-0.8251,1.8003,5.0,51.5,3.955,0.7383,432.1022,Q4 (Highest),UAE
ARE,Female,,-0.6659,,10.0,54.27,1.4905,0.0001,319.50669999999997,Q3,UAE
ARE,Female,2.0,-0.0685,0.429,9.0,79.74,0.5482,1.0236,399.3432,Q4 (Highest),UAE
ARE,Female,1.0,-0.3542,-0.2101,10.0,63.03,0.739,0.5615,416.8181000000001,Q3,UAE
ARE,Male,3.0,0.5214,-2.3868,10.0,77.1,-1.1137,0.3977,520.2681999999999,Q3,UAE
ARE,Male,,,,,,,,404.158,,UAE
ARE,Male,2.0,-1.0027,-0.3744,10.0,75.5,-0.2035,0.8634,422.54749999999996,Q4 (Highest),UAE
ARE,Male,1.0,-0.9185,,10.0,,-0.1966,-0.003,227.6691,Q3,UAE
ARE,Male,3.0,-0.5911,0.4252,9.0,74.79,1.0252,0.9219,585.6457000000001,Q4 (Highest),UAE
ARE,Male,2.0,-0.3261,-0.4577,7.0,75.54,-0.0811,0.1798,486.18639999999994,Q3,UAE
ARE,Male,2.0,0.5353,,5.0,73.91,-0.9887,-0.6157,310.13320000000004,Q2,UAE
ARE,Female,1.0,0.6428,2.635,7.0,51.25,1.0496,-0.2271,352.0102,Q2,UAE
ARE,Male,3.0,-0.4986,0.1748,9.0,65.12,0.4871,0.094,477.6246,Q3,UAE
ARE,Male,1.0,-0.9245,0.7774,8.0,72.3,-1.2791,-0.0113,257.2677,Q3,UAE
ARE,Male,3.0,-0.1484,0.1932,8.0,80.75,-0.0468,0.6238,491.0581,Q4 (Highest),UAE
ARE,Male,3.0,-0.8799,-0.9979,10.0,74.66,0.3222,0.505,386.4747,Q3,UAE
ARE,Female,,-1.3334,0.3378,10.0,,-2.3421,-0.1477,290.7024,Q2,UAE
ARE,Male,1.0,-0.471,-0.508,10.0,73.71,1.1187,0.5672,483.42330000000004,Q3,UAE
ARE,Male,3.0,2.1143,0.429,9.0,80.78,1.4148,0.8091,484.68499999999995,Q4 (Highest),UAE
ARE,Female,3.0,-1.0471,0.1932,8.0,76.65,-0.1413,0.6301,564.2316000000001,Q4 (Highest),UAE
ARE,Male,3.0,0.0852,-0.1172,10.0,88.7,-0.4458,1.008,520.1371,Q4 (Highest),UAE
ARE,Female,3.0,-0.2197,0.7774,10.0,88.7,0.6676,0.9229,453.1322,Q4 (Highest),UAE
ARE,Male,3.0,-0.338,-0.0394,9.0,75.5,-1.1642,0.4346,475.4504,Q3,UAE
ARE,Female,3.0,-0.6048,-0.5006,10.0,65.12,1.3275,0.6215,356.90009999999995,Q4 (Highest),UAE
ARE,Female,3.0,-0.3261,0.051,9.0,78.69,-1.7169,-0.074,517.3856,Q2,UAE
ARE,Male,,-0.7576,-2.3868,8.0,,1.1129,1.2404,330.6593,Q4 (Highest),UAE
ARE,Female,1.0,-1.0331,,10.0,82.31,2.1373,1.2979,465.6705999999999,Q4 (Highest),UAE
ARE,Female,3.0,-0.2636,1.1287,8.0,76.65,-0.1298,0.6008,493.2291,Q4 (Highest),UAE
ARE,Male,1.0,-0.7161,0.133,8.0,88.7,2.4636,1.1714,425.3101,Q4 (Highest),UAE
ARE,Female,1.0,1.4693,,5.0,,1.7153,0.0667,354.53059999999994,Q3,UAE
ARE,Female,1.0,-0.2457,2.5026,6.0,29.18,1.9388,-1.0129,399.4410999999999,Q2,UAE
ARE,Male,1.0,0.5274,-0.2885,10.0,63.03,1.2307,0.3305,527.3317,Q3,UAE
ARE,Female,2.0,2.7562,-0.3744,8.0,78.69,2.14,1.0216,341.6628,Q4 (Highest),UAE
ARE,Female,3.0,-1.0302,0.905,9.0,,-1.1954,-0.1684,325.1977,Q2,UAE
ARE,Male,2.0,-0.3128,-0.755,9.0,65.12,0.6804,0.8757,564.1724,Q4 (Highest),UAE
ARE,Female,1.0,-0.9707,0.5653,5.0,29.18,2.5048,-0.6421,516.0136,Q2,UAE
ARE,Male,,,,10.0,,-0.4404,-0.4106,309.09430000000003,Q2,UAE
ARE,Female,2.0,-0.7546,0.429,8.0,81.4,1.3163,0.8438,551.3510999999999,Q4 (Highest),UAE
ARE,Female,3.0,-0.6098,0.6647,10.0,72.24,0.7328,0.5639,518.9219999999999,Q3,UAE
ARE,Male,1.0,,0.6647,10.0,75.54,2.6406,1.6168,326.7749,Q4 (Highest),UAE
ARE,Female,1.0,-0.4941,-0.5006,5.0,80.75,0.8547,-0.1088,390.84400000000005,Q2,UAE
ARE,Female,1.0,0.2442,0.1031,9.0,72.24,2.0322,1.3466,495.4914,Q4 (Highest),UAE
ARE,Female,3.0,-0.3261,-0.4577,7.0,79.05,0.2469,0.5703,547.57,Q3,UAE
ARE,Male,1.0,-0.4911,0.6647,5.0,51.25,0.218,-0.9011,332.41040000000004,Q2,UAE
ARE,Female,2.0,-0.3261,-0.0423,9.0,73.71,0.0163,0.3511,576.5171,Q3,UAE
ARE,Female,1.0,-0.1315,0.8251,4.0,17.0,1.7964,-0.8563,312.26169999999996,Q2,UAE
ARE,Male,3.0,-0.7225,-0.0575,10.0,86.72,-0.7238,0.7708,458.6884999999999,Q4 (Highest),UAE
ARE,Male,1.0,-0.47,-0.5006,6.0,48.1,0.3605,-1.0622,361.40279999999996,Q2,UAE
ARE,Male,1.0,2.7562,-2.249,7.0,51.25,0.5785,-0.0723,445.7329,Q2,UAE
ARE,Male,2.0,-1.1012,-0.4577,8.0,68.54,1.653,0.5464,562.6536000000001,Q3,UAE
ARE,Male,2.0,-0.3502,0.429,5.0,63.03,1.3818,-0.4051,495.78270000000003,Q2,UAE
ARE,Female,,-1.028,0.6566,10.0,75.54,2.8421,0.8215,336.3595,Q4 (Highest),UAE
ARE,Male,3.0,-0.0349,-0.5191,5.0,82.41,0.3494,0.3039,544.5955,Q3,UAE
ARE,Male,1.0,-0.7716,0.6387,8.0,63.03,-0.9778,-0.2403,288.0315,Q2,UAE
ARE,Female,1.0,-1.2605,0.1031,8.0,17.0,-1.2649,-1.1692,405.555,Q1 (Lowest),UAE
ARE,Male,1.0,-0.6035,0.7774,9.0,73.91,1.1171,0.8412,449.6397999999999,Q4 (Highest),UAE
ARE,Female,1.0,-0.338,0.5653,7.0,29.18,-0.2035,-0.5986,385.4172,Q2,UAE
ARE,Female,1.0,0.8311,-0.9979,10.0,73.38,1.5407,1.1536,498.7545999999999,Q4 (Highest),UAE
